epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,19387.1,0.79499,0.3466,0.86723,0.98793,0.99296,0.99291,0.67317,1.36194,0.4619,1.02775,0.0011395,0.0011395,0.0011395
181,19493.1,0.80535,0.35077,0.86863,0.98789,0.99291,0.99297,0.67356,1.36365,0.46236,1.02817,0.00109,0.00109,0.00109
182,19599.1,0.78883,0.34437,0.86246,0.98942,0.99196,0.99305,0.67307,1.36404,0.46204,1.02874,0.0010405,0.0010405,0.0010405
183,19705.2,0.78815,0.34335,0.8633,0.98954,0.99075,0.993,0.67365,1.36544,0.46166,1.02927,0.000991,0.000991,0.000991
184,19811.2,0.79868,0.34967,0.8664,0.98941,0.99075,0.99307,0.67325,1.36588,0.46068,1.02959,0.0009415,0.0009415,0.0009415
185,19917.2,0.78534,0.34151,0.86519,0.98942,0.99197,0.9931,0.67274,1.36627,0.46101,1.02998,0.000892,0.000892,0.000892
186,20023.3,0.78617,0.34114,0.86593,0.98942,0.99198,0.99306,0.67232,1.36831,0.46251,1.03069,0.0008425,0.0008425,0.0008425
187,20129.2,0.78855,0.34428,0.86445,0.9898,0.99056,0.99308,0.67259,1.36897,0.46262,1.03116,0.000793,0.000793,0.000793
188,20235.2,0.77918,0.33869,0.86469,0.99123,0.99062,0.99309,0.67218,1.36956,0.46286,1.03139,0.0007435,0.0007435,0.0007435
189,20341.2,0.78687,0.34223,0.86426,0.99113,0.99067,0.99305,0.67244,1.37016,0.46378,1.03168,0.000694,0.000694,0.000694
190,20447.1,0.77066,0.33618,0.86251,0.99108,0.99073,0.99307,0.67223,1.37108,0.46343,1.03201,0.0006445,0.0006445,0.0006445
191,20553.8,0.78338,0.32521,0.86737,0.99102,0.99075,0.99315,0.67231,1.36918,0.46307,1.03184,0.000595,0.000595,0.000595
192,20659.7,0.75157,0.31366,0.86216,0.98914,0.99246,0.99325,0.67224,1.36883,0.46289,1.03169,0.0005455,0.0005455,0.0005455
193,20765.5,0.74109,0.30894,0.86055,0.98914,0.99269,0.99331,0.67245,1.36921,0.4612,1.03196,0.000496,0.000496,0.000496
194,20871.2,0.73934,0.30827,0.85482,0.98906,0.99271,0.99341,0.67405,1.3677,0.461,1.03184,0.0004465,0.0004465,0.0004465
195,20977,0.7318,0.30521,0.85519,0.98914,0.99271,0.9934,0.67308,1.36726,0.46113,1.03199,0.000397,0.000397,0.000397
196,21082.8,0.72732,0.30385,0.85755,0.9875,0.99138,0.99286,0.67328,1.36651,0.46157,1.03195,0.0003475,0.0003475,0.0003475
197,21188.5,0.73097,0.30375,0.85697,0.98749,0.99108,0.99286,0.67357,1.36748,0.46164,1.03224,0.000298,0.000298,0.000298
198,21294.3,0.72083,0.30236,0.85398,0.9904,0.98896,0.99289,0.67304,1.36598,0.46149,1.032,0.0002485,0.0002485,0.0002485
199,21400.2,0.71872,0.30006,0.85286,0.99039,0.9889,0.99294,0.67289,1.36592,0.46147,1.03215,0.000199,0.000199,0.000199
200,21505.9,0.71896,0.29902,0.85717,0.99011,0.98854,0.99293,0.67249,1.36591,0.46184,1.03225,0.0001495,0.0001495,0.0001495
